MHC_Class,Proportion,Replicate,Depth,Variant,Metric,Value
MHC_Class_III,0.095,2,19.55797101449275,SNP,Precision,0.997389
MHC_Class_III,0.095,2,19.55797101449275,SNP,F1,0.9980399999999999
MHC_Class_I,0.095,2,78.24666666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.095,2,78.24666666666667,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.095,2,78.24666666666667,INDEL,F1,0.9097270000000001
MHC_Class_I,0.095,2,78.24666666666667,SNP,Recall,0.989583
MHC_Class_I,0.095,2,78.24666666666667,SNP,Precision,0.9982489999999999
MHC_Class_I,0.095,2,78.24666666666667,SNP,F1,0.9938969999999999
MHC_Class_II,0.095,2,78.71375,INDEL,Recall,1.0
MHC_Class_II,0.095,2,78.71375,INDEL,Precision,1.0
MHC_Class_II,0.095,2,78.71375,INDEL,F1,1.0
MHC_Class_II,0.095,2,78.71375,SNP,Recall,0.993584
MHC_Class_II,0.095,2,78.71375,SNP,Precision,1.0
MHC_Class_II,0.095,2,78.71375,SNP,F1,0.996782
MHC_Class_II,0.095,0,75.3475,INDEL,Recall,0.984848
MHC_Class_II,0.095,0,75.3475,INDEL,Precision,0.984848
MHC_Class_II,0.095,0,75.3475,INDEL,F1,0.984848
MHC_Class_II,0.095,0,75.3475,SNP,Recall,0.978002
MHC_Class_II,0.095,0,75.3475,SNP,Precision,0.9843459999999999
MHC_Class_II,0.095,0,75.3475,SNP,F1,0.9811639999999999
MHC_Class_I,0.095,0,80.98,INDEL,Recall,0.931034
MHC_Class_I,0.095,0,80.98,INDEL,Precision,1.0
MHC_Class_I,0.095,0,80.98,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,0,80.98,SNP,Recall,1.0
MHC_Class_I,0.095,0,80.98,SNP,Precision,1.0
MHC_Class_I,0.095,0,80.98,SNP,F1,1.0
MHC_Class_III,0.095,0,19.845797101449275,INDEL,Recall,0.939024
MHC_Class_III,0.095,0,19.845797101449275,INDEL,Precision,0.939759
MHC_Class_III,0.095,0,19.845797101449275,INDEL,F1,0.939392
MHC_Class_III,0.095,0,19.845797101449275,SNP,Recall,0.998693
MHC_Class_III,0.095,0,19.845797101449275,SNP,Precision,1.0
MHC_Class_III,0.095,0,19.845797101449275,SNP,F1,0.999346
MHC_Class_III,0.095,7,19.275362318840585,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.095,7,19.275362318840585,INDEL,Precision,0.940476
MHC_Class_III,0.095,7,19.275362318840585,INDEL,F1,0.945817
MHC_Class_III,0.095,7,19.275362318840585,SNP,Recall,0.996078
MHC_Class_III,0.095,7,19.275362318840585,SNP,Precision,0.997382
MHC_Class_III,0.095,7,19.275362318840585,SNP,F1,0.9967299999999999
MHC_Class_I,0.095,7,80.20833333333333,INDEL,Recall,0.931034
MHC_Class_I,0.095,7,80.20833333333333,INDEL,Precision,1.0
MHC_Class_I,0.095,7,80.20833333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,7,80.20833333333333,SNP,Recall,1.0
MHC_Class_I,0.095,7,80.20833333333333,SNP,Precision,1.0
MHC_Class_I,0.095,7,80.20833333333333,SNP,F1,1.0
MHC_Class_II,0.095,7,78.09875,INDEL,Recall,1.0
MHC_Class_II,0.095,7,78.09875,INDEL,Precision,1.0
MHC_Class_II,0.095,7,78.09875,INDEL,F1,1.0
MHC_Class_II,0.095,7,78.09875,SNP,Recall,0.9853350000000001
MHC_Class_II,0.095,7,78.09875,SNP,Precision,1.0
MHC_Class_II,0.095,7,78.09875,SNP,F1,0.992613
MHC_Class_II,0.095,3,78.0225,INDEL,Recall,0.984848
MHC_Class_II,0.095,3,78.0225,INDEL,Precision,1.0
MHC_Class_II,0.095,3,78.0225,INDEL,F1,0.992366
MHC_Class_II,0.095,3,78.0225,SNP,Recall,0.9349219999999999
MHC_Class_II,0.095,3,78.0225,SNP,Precision,1.0
MHC_Class_II,0.095,3,78.0225,SNP,F1,0.966367
MHC_Class_I,0.095,3,79.94166666666668,INDEL,Recall,0.931034
MHC_Class_I,0.095,3,79.94166666666668,INDEL,Precision,1.0
MHC_Class_I,0.095,3,79.94166666666668,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,3,79.94166666666668,SNP,Recall,1.0
MHC_Class_I,0.095,3,79.94166666666668,SNP,Precision,1.0
MHC_Class_I,0.095,3,79.94166666666668,SNP,F1,1.0
MHC_Class_III,0.095,3,20.122028985507253,INDEL,Recall,0.9634149999999999
MHC_Class_III,0.095,3,20.122028985507253,INDEL,Precision,0.9638549999999999
MHC_Class_III,0.095,3,20.122028985507253,INDEL,F1,0.963635
MHC_Class_III,0.095,3,20.122028985507253,SNP,Recall,0.994771
MHC_Class_III,0.095,3,20.122028985507253,SNP,Precision,0.9934729999999999
MHC_Class_III,0.095,3,20.122028985507253,SNP,F1,0.9941209999999999
MHC_Class_III,0.095,9,19.971449275362314,INDEL,Recall,0.9634149999999999
MHC_Class_III,0.095,9,19.971449275362314,INDEL,Precision,0.9638549999999999
MHC_Class_III,0.095,9,19.971449275362314,INDEL,F1,0.963635
MHC_Class_III,0.095,9,19.971449275362314,SNP,Recall,0.9934639999999999
MHC_Class_III,0.095,9,19.971449275362314,SNP,Precision,0.9986860000000001
MHC_Class_III,0.095,9,19.971449275362314,SNP,F1,0.9960680000000001
MHC_Class_I,0.095,9,78.31333333333333,INDEL,Recall,0.931034
MHC_Class_I,0.095,9,78.31333333333333,INDEL,Precision,1.0
MHC_Class_I,0.095,9,78.31333333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,9,78.31333333333333,SNP,Recall,1.0
MHC_Class_I,0.095,9,78.31333333333333,SNP,Precision,1.0
MHC_Class_I,0.095,9,78.31333333333333,SNP,F1,1.0
MHC_Class_II,0.095,9,78.9925,INDEL,Recall,1.0
MHC_Class_II,0.095,9,78.9925,INDEL,Precision,1.0
MHC_Class_II,0.095,9,78.9925,INDEL,F1,1.0
MHC_Class_II,0.095,9,78.9925,SNP,Recall,0.992667
MHC_Class_II,0.095,9,78.9925,SNP,Precision,1.0
MHC_Class_II,0.095,9,78.9925,SNP,F1,0.9963200000000001
MHC_Class_III,0.095,4,19.44159420289855,INDEL,Recall,0.9634149999999999
MHC_Class_III,0.095,4,19.44159420289855,INDEL,Precision,0.9523809999999999
MHC_Class_III,0.095,4,19.44159420289855,INDEL,F1,0.957866
MHC_Class_III,0.095,4,19.44159420289855,SNP,Recall,1.0
MHC_Class_III,0.095,4,19.44159420289855,SNP,Precision,0.9986950000000001
MHC_Class_III,0.095,4,19.44159420289855,SNP,F1,0.999347
MHC_Class_II,0.095,4,77.24125,INDEL,Recall,1.0
MHC_Class_II,0.095,4,77.24125,INDEL,Precision,1.0
MHC_Class_II,0.095,4,77.24125,INDEL,F1,1.0
MHC_Class_II,0.095,4,77.24125,SNP,Recall,0.990834
MHC_Class_II,0.095,4,77.24125,SNP,Precision,1.0
MHC_Class_II,0.095,4,77.24125,SNP,F1,0.995396
MHC_Class_I,0.095,4,77.665,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.095,4,77.665,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.095,4,77.665,INDEL,F1,0.9097270000000001
MHC_Class_I,0.095,4,77.665,SNP,Recall,0.9930559999999999
MHC_Class_I,0.095,4,77.665,SNP,Precision,1.0
MHC_Class_I,0.095,4,77.665,SNP,F1,0.996516
MHC_Class_II,0.07,2,57.7325,INDEL,Recall,1.0
MHC_Class_II,0.07,2,57.7325,INDEL,Precision,1.0
MHC_Class_II,0.07,2,57.7325,INDEL,F1,1.0
MHC_Class_II,0.07,2,57.7325,SNP,Recall,0.99725
MHC_Class_II,0.07,2,57.7325,SNP,Precision,1.0
MHC_Class_II,0.07,2,57.7325,SNP,F1,0.9986229999999999
MHC_Class_III,0.07,2,14.120144927536233,INDEL,Recall,0.902439
MHC_Class_III,0.07,2,14.120144927536233,INDEL,Precision,0.9146340000000001
MHC_Class_III,0.07,2,14.120144927536233,INDEL,F1,0.9084959999999999
MHC_Class_III,0.07,2,14.120144927536233,SNP,Recall,0.996078
MHC_Class_III,0.07,2,14.120144927536233,SNP,Precision,0.9908969999999999
MHC_Class_III,0.07,2,14.120144927536233,SNP,F1,0.993481
MHC_Class_I,0.07,2,58.26666666666666,INDEL,Recall,0.896552
MHC_Class_I,0.07,2,58.26666666666666,INDEL,Precision,1.0
MHC_Class_I,0.07,2,58.26666666666666,INDEL,F1,0.9454549999999999
MHC_Class_I,0.07,2,58.26666666666666,SNP,Recall,0.984375
MHC_Class_I,0.07,2,58.26666666666666,SNP,Precision,0.998239
MHC_Class_I,0.07,2,58.26666666666666,SNP,F1,0.991259
MHC_Class_I,0.07,8,58.51833333333334,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.07,8,58.51833333333334,INDEL,Precision,1.0
MHC_Class_I,0.07,8,58.51833333333334,INDEL,F1,0.925926
MHC_Class_I,0.07,8,58.51833333333334,SNP,Recall,0.989583
MHC_Class_I,0.07,8,58.51833333333334,SNP,Precision,0.9982489999999999
MHC_Class_I,0.07,8,58.51833333333334,SNP,F1,0.9938969999999999
MHC_Class_II,0.07,8,57.785,INDEL,Recall,1.0
MHC_Class_II,0.07,8,57.785,INDEL,Precision,1.0
MHC_Class_II,0.07,8,57.785,INDEL,F1,1.0
MHC_Class_II,0.07,8,57.785,SNP,Recall,0.987168
MHC_Class_II,0.07,8,57.785,SNP,Precision,1.0
MHC_Class_II,0.07,8,57.785,SNP,F1,0.993542
MHC_Class_III,0.07,8,14.538840579710143,INDEL,Recall,0.939024
MHC_Class_III,0.07,8,14.538840579710143,INDEL,Precision,0.9285709999999999
MHC_Class_III,0.07,8,14.538840579710143,INDEL,F1,0.9337690000000001
MHC_Class_III,0.07,8,14.538840579710143,SNP,Recall,0.992157
MHC_Class_III,0.07,8,14.538840579710143,SNP,Precision,0.9973719999999999
MHC_Class_III,0.07,8,14.538840579710143,SNP,F1,0.994758
MHC_Class_II,0.07,5,57.0875,INDEL,Recall,1.0
MHC_Class_II,0.07,5,57.0875,INDEL,Precision,1.0
MHC_Class_II,0.07,5,57.0875,INDEL,F1,1.0
MHC_Class_II,0.07,5,57.0875,SNP,Recall,0.9945
MHC_Class_II,0.07,5,57.0875,SNP,Precision,0.999081
MHC_Class_II,0.07,5,57.0875,SNP,F1,0.996785
MHC_Class_I,0.07,5,59.23499999999999,INDEL,Recall,0.896552
MHC_Class_I,0.07,5,59.23499999999999,INDEL,Precision,1.0
MHC_Class_I,0.07,5,59.23499999999999,INDEL,F1,0.9454549999999999
MHC_Class_I,0.07,5,59.23499999999999,SNP,Recall,1.0
MHC_Class_I,0.07,5,59.23499999999999,SNP,Precision,1.0
MHC_Class_I,0.07,5,59.23499999999999,SNP,F1,1.0
MHC_Class_III,0.07,5,14.032753623188412,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.07,5,14.032753623188412,INDEL,Precision,0.9047620000000001
MHC_Class_III,0.07,5,14.032753623188412,INDEL,F1,0.9096709999999999
MHC_Class_III,0.07,5,14.032753623188412,SNP,Recall,0.986928
MHC_Class_III,0.07,5,14.032753623188412,SNP,Precision,0.992116
MHC_Class_III,0.07,5,14.032753623188412,SNP,F1,0.9895149999999999
MHC_Class_II,0.07,1,57.18,INDEL,Recall,0.984848
MHC_Class_II,0.07,1,57.18,INDEL,Precision,1.0
MHC_Class_II,0.07,1,57.18,INDEL,F1,0.992366
MHC_Class_II,0.07,1,57.18,SNP,Recall,0.9761690000000001
MHC_Class_II,0.07,1,57.18,SNP,Precision,1.0
MHC_Class_II,0.07,1,57.18,SNP,F1,0.987941
MHC_Class_III,0.07,1,14.478985507246378,INDEL,Recall,0.890244
MHC_Class_III,0.07,1,14.478985507246378,INDEL,Precision,0.925
MHC_Class_III,0.07,1,14.478985507246378,INDEL,F1,0.9072889999999999
MHC_Class_III,0.07,1,14.478985507246378,SNP,Recall,0.9934639999999999
MHC_Class_III,0.07,1,14.478985507246378,SNP,Precision,0.9934639999999999
MHC_Class_III,0.07,1,14.478985507246378,SNP,F1,0.9934639999999999
MHC_Class_I,0.07,1,59.731666666666676,INDEL,Recall,0.931034
MHC_Class_I,0.07,1,59.731666666666676,INDEL,Precision,1.0
MHC_Class_I,0.07,1,59.731666666666676,INDEL,F1,0.9642860000000001
MHC_Class_I,0.07,1,59.731666666666676,SNP,Recall,1.0
MHC_Class_I,0.07,1,59.731666666666676,SNP,Precision,1.0
MHC_Class_I,0.07,1,59.731666666666676,SNP,F1,1.0
MHC_Class_I,0.07,6,60.761666666666656,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.07,6,60.761666666666656,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.07,6,60.761666666666656,INDEL,F1,0.9097270000000001
MHC_Class_I,0.07,6,60.761666666666656,SNP,Recall,0.9982639999999999
MHC_Class_I,0.07,6,60.761666666666656,SNP,Precision,1.0
MHC_Class_I,0.07,6,60.761666666666656,SNP,F1,0.999131
MHC_Class_II,0.07,6,56.466249999999995,INDEL,Recall,0.984848
MHC_Class_II,0.07,6,56.466249999999995,INDEL,Precision,1.0
MHC_Class_II,0.07,6,56.466249999999995,INDEL,F1,0.992366
MHC_Class_II,0.07,6,56.466249999999995,SNP,Recall,0.9743350000000001
MHC_Class_II,0.07,6,56.466249999999995,SNP,Precision,1.0
MHC_Class_II,0.07,6,56.466249999999995,SNP,F1,0.987001
MHC_Class_III,0.07,6,14.239855072463765,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.07,6,14.239855072463765,INDEL,Precision,0.940476
MHC_Class_III,0.07,6,14.239855072463765,INDEL,F1,0.945817
MHC_Class_III,0.07,6,14.239855072463765,SNP,Recall,0.9934639999999999
MHC_Class_III,0.07,6,14.239855072463765,SNP,Precision,0.992167
MHC_Class_III,0.07,6,14.239855072463765,SNP,F1,0.992815
MHC_Class_I,0.07,4,56.43833333333333,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.07,4,56.43833333333333,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.07,4,56.43833333333333,INDEL,F1,0.9097270000000001
MHC_Class_I,0.07,4,56.43833333333333,SNP,Recall,0.9930559999999999
MHC_Class_I,0.07,4,56.43833333333333,SNP,Precision,1.0
MHC_Class_I,0.07,4,56.43833333333333,SNP,F1,0.996516
MHC_Class_II,0.07,4,56.911249999999995,INDEL,Recall,0.984848
MHC_Class_II,0.07,4,56.911249999999995,INDEL,Precision,1.0
MHC_Class_II,0.07,4,56.911249999999995,INDEL,F1,0.992366
MHC_Class_II,0.07,4,56.911249999999995,SNP,Recall,0.9651700000000001
MHC_Class_II,0.07,4,56.911249999999995,SNP,Precision,1.0
MHC_Class_II,0.07,4,56.911249999999995,SNP,F1,0.982276
MHC_Class_III,0.07,4,14.295507246376811,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.07,4,14.295507246376811,INDEL,Precision,0.940476
MHC_Class_III,0.07,4,14.295507246376811,INDEL,F1,0.945817
MHC_Class_III,0.07,4,14.295507246376811,SNP,Recall,0.998693
MHC_Class_III,0.07,4,14.295507246376811,SNP,Precision,0.9960889999999999
MHC_Class_III,0.07,4,14.295507246376811,SNP,F1,0.997389
MHC_Class_II,0.07,9,58.57125,INDEL,Recall,1.0
MHC_Class_II,0.07,9,58.57125,INDEL,Precision,1.0
MHC_Class_II,0.07,9,58.57125,INDEL,F1,1.0
MHC_Class_II,0.07,9,58.57125,SNP,Recall,0.9835010000000001
MHC_Class_II,0.07,9,58.57125,SNP,Precision,0.9916969999999999
MHC_Class_II,0.07,9,58.57125,SNP,F1,0.987582
MHC_Class_III,0.07,9,14.448115942028986,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.07,9,14.448115942028986,INDEL,Precision,0.9294120000000001
MHC_Class_III,0.07,9,14.448115942028986,INDEL,F1,0.9401889999999999
MHC_Class_III,0.07,9,14.448115942028986,SNP,Recall,0.994771
MHC_Class_III,0.07,9,14.448115942028986,SNP,Precision,0.9986879999999999
MHC_Class_III,0.07,9,14.448115942028986,SNP,F1,0.996726
MHC_Class_I,0.07,9,57.75,INDEL,Recall,0.931034
MHC_Class_I,0.07,9,57.75,INDEL,Precision,1.0
MHC_Class_I,0.07,9,57.75,INDEL,F1,0.9642860000000001
MHC_Class_I,0.07,9,57.75,SNP,Recall,1.0
MHC_Class_I,0.07,9,57.75,SNP,Precision,1.0
MHC_Class_I,0.07,9,57.75,SNP,F1,1.0
MHC_Class_II,0.07,3,56.80999999999999,INDEL,Recall,0.984848
MHC_Class_II,0.07,3,56.80999999999999,INDEL,Precision,1.0
MHC_Class_II,0.07,3,56.80999999999999,INDEL,F1,0.992366
MHC_Class_II,0.07,3,56.80999999999999,SNP,Recall,0.931256
MHC_Class_II,0.07,3,56.80999999999999,SNP,Precision,0.9980389999999999
MHC_Class_II,0.07,3,56.80999999999999,SNP,F1,0.963492
MHC_Class_III,0.07,3,15.02420289855073,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.07,3,15.02420289855073,INDEL,Precision,0.9382719999999999
MHC_Class_III,0.07,3,15.02420289855073,INDEL,F1,0.9263020000000001
MHC_Class_III,0.07,3,15.02420289855073,SNP,Recall,0.994771
MHC_Class_III,0.07,3,15.02420289855073,SNP,Precision,0.994771
MHC_Class_III,0.07,3,15.02420289855073,SNP,F1,0.994771
MHC_Class_I,0.07,3,60.04333333333333,INDEL,Recall,0.896552
MHC_Class_I,0.07,3,60.04333333333333,INDEL,Precision,1.0
MHC_Class_I,0.07,3,60.04333333333333,INDEL,F1,0.9454549999999999
MHC_Class_I,0.07,3,60.04333333333333,SNP,Recall,1.0
MHC_Class_I,0.07,3,60.04333333333333,SNP,Precision,1.0
MHC_Class_I,0.07,3,60.04333333333333,SNP,F1,1.0
MHC_Class_II,0.07,7,57.6825,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.07,7,57.6825,INDEL,Precision,1.0
MHC_Class_II,0.07,7,57.6825,INDEL,F1,0.984615
MHC_Class_II,0.07,7,57.6825,SNP,Recall,0.9413379999999999
MHC_Class_II,0.07,7,57.6825,SNP,Precision,0.9990290000000001
MHC_Class_II,0.07,7,57.6825,SNP,F1,0.969326
MHC_Class_I,0.07,7,57.75333333333333,INDEL,Recall,0.896552
MHC_Class_I,0.07,7,57.75333333333333,INDEL,Precision,1.0
MHC_Class_I,0.07,7,57.75333333333333,INDEL,F1,0.9454549999999999
MHC_Class_I,0.07,7,57.75333333333333,SNP,Recall,1.0
MHC_Class_I,0.07,7,57.75333333333333,SNP,Precision,1.0
MHC_Class_I,0.07,7,57.75333333333333,SNP,F1,1.0
MHC_Class_III,0.07,7,14.169130434782607,INDEL,Recall,0.9268290000000001
MHC_Class_III,0.07,7,14.169130434782607,INDEL,Precision,0.9625
MHC_Class_III,0.07,7,14.169130434782607,INDEL,F1,0.9443280000000001
MHC_Class_III,0.07,7,14.169130434782607,SNP,Recall,0.989542
MHC_Class_III,0.07,7,14.169130434782607,SNP,Precision,0.9908379999999999
MHC_Class_III,0.07,7,14.169130434782607,SNP,F1,0.99019
MHC_Class_III,0.07,0,14.548985507246377,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.07,0,14.548985507246377,INDEL,Precision,0.940476
MHC_Class_III,0.07,0,14.548985507246377,INDEL,F1,0.945817
MHC_Class_III,0.07,0,14.548985507246377,SNP,Recall,0.994771
MHC_Class_III,0.07,0,14.548985507246377,SNP,Precision,0.9934729999999999
MHC_Class_III,0.07,0,14.548985507246377,SNP,F1,0.9941209999999999
MHC_Class_II,0.07,0,55.39375,INDEL,Recall,0.984848
MHC_Class_II,0.07,0,55.39375,INDEL,Precision,0.984848
MHC_Class_II,0.07,0,55.39375,INDEL,F1,0.984848
MHC_Class_II,0.07,0,55.39375,SNP,Recall,0.978002
MHC_Class_II,0.07,0,55.39375,SNP,Precision,0.987985
MHC_Class_II,0.07,0,55.39375,SNP,F1,0.9829680000000001
MHC_Class_I,0.07,0,58.63166666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.07,0,58.63166666666667,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.07,0,58.63166666666667,INDEL,F1,0.9097270000000001
MHC_Class_I,0.07,0,58.63166666666667,SNP,Recall,0.9930559999999999
MHC_Class_I,0.07,0,58.63166666666667,SNP,Precision,1.0
MHC_Class_I,0.07,0,58.63166666666667,SNP,F1,0.996516
MHC_Class_I,0.025,1,23.38166666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.025,1,23.38166666666667,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.025,1,23.38166666666667,INDEL,F1,0.9097270000000001
MHC_Class_I,0.025,1,23.38166666666667,SNP,Recall,0.9600690000000001
MHC_Class_I,0.025,1,23.38166666666667,SNP,Precision,0.998195
MHC_Class_I,0.025,1,23.38166666666667,SNP,F1,0.9787610000000001
MHC_Class_II,0.025,1,19.86625,INDEL,Recall,0.924242
MHC_Class_II,0.025,1,19.86625,INDEL,Precision,0.953125
MHC_Class_II,0.025,1,19.86625,INDEL,F1,0.9384620000000001
MHC_Class_II,0.025,1,19.86625,SNP,Recall,0.9413379999999999
MHC_Class_II,0.025,1,19.86625,SNP,Precision,0.9688969999999999
MHC_Class_II,0.025,1,19.86625,SNP,F1,0.9549190000000001
MHC_Class_III,0.025,1,5.154782608695652,INDEL,Recall,0.7560979999999999
MHC_Class_III,0.025,1,5.154782608695652,INDEL,Precision,0.875
MHC_Class_III,0.025,1,5.154782608695652,INDEL,F1,0.8112149999999999
MHC_Class_III,0.025,1,5.154782608695652,SNP,Recall,0.896732
MHC_Class_III,0.025,1,5.154782608695652,SNP,Precision,0.98705
MHC_Class_III,0.025,1,5.154782608695652,SNP,F1,0.9397260000000001
MHC_Class_I,0.025,6,21.94333333333333,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.025,6,21.94333333333333,INDEL,Precision,1.0
MHC_Class_I,0.025,6,21.94333333333333,INDEL,F1,0.925926
MHC_Class_I,0.025,6,21.94333333333333,SNP,Recall,0.9722219999999999
MHC_Class_I,0.025,6,21.94333333333333,SNP,Precision,0.998217
MHC_Class_I,0.025,6,21.94333333333333,SNP,F1,0.9850479999999999
MHC_Class_II,0.025,6,19.560000000000002,INDEL,Recall,0.924242
MHC_Class_II,0.025,6,19.560000000000002,INDEL,Precision,0.9838709999999999
MHC_Class_II,0.025,6,19.560000000000002,INDEL,F1,0.953125
MHC_Class_II,0.025,6,19.560000000000002,SNP,Recall,0.9239229999999999
MHC_Class_II,0.025,6,19.560000000000002,SNP,Precision,0.997036
MHC_Class_II,0.025,6,19.560000000000002,SNP,F1,0.9590879999999999
MHC_Class_III,0.025,6,5.257101449275364,INDEL,Recall,0.695122
MHC_Class_III,0.025,6,5.257101449275364,INDEL,Precision,0.892308
MHC_Class_III,0.025,6,5.257101449275364,INDEL,F1,0.781468
MHC_Class_III,0.025,6,5.257101449275364,SNP,Recall,0.854902
MHC_Class_III,0.025,6,5.257101449275364,SNP,Precision,0.98051
MHC_Class_III,0.025,6,5.257101449275364,SNP,F1,0.913408
MHC_Class_II,0.025,2,20.85375,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.025,2,20.85375,INDEL,Precision,1.0
MHC_Class_II,0.025,2,20.85375,INDEL,F1,0.9767440000000001
MHC_Class_II,0.025,2,20.85375,SNP,Recall,0.909258
MHC_Class_II,0.025,2,20.85375,SNP,Precision,0.997992
MHC_Class_II,0.025,2,20.85375,SNP,F1,0.9515610000000001
MHC_Class_I,0.025,2,20.906666666666666,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.025,2,20.906666666666666,INDEL,Precision,1.0
MHC_Class_I,0.025,2,20.906666666666666,INDEL,F1,0.925926
MHC_Class_I,0.025,2,20.906666666666666,SNP,Recall,0.96875
MHC_Class_I,0.025,2,20.906666666666666,SNP,Precision,1.0
MHC_Class_I,0.025,2,20.906666666666666,SNP,F1,0.9841270000000001
MHC_Class_III,0.025,2,5.082608695652174,INDEL,Recall,0.658537
MHC_Class_III,0.025,2,5.082608695652174,INDEL,Precision,0.931034
MHC_Class_III,0.025,2,5.082608695652174,INDEL,F1,0.771429
MHC_Class_III,0.025,2,5.082608695652174,SNP,Recall,0.860131
MHC_Class_III,0.025,2,5.082608695652174,SNP,Precision,0.98503
MHC_Class_III,0.025,2,5.082608695652174,SNP,F1,0.9183530000000001
MHC_Class_III,0.025,8,5.473188405797104,INDEL,Recall,0.768293
MHC_Class_III,0.025,8,5.473188405797104,INDEL,Precision,0.940299
MHC_Class_III,0.025,8,5.473188405797104,INDEL,F1,0.8456379999999999
MHC_Class_III,0.025,8,5.473188405797104,SNP,Recall,0.857516
MHC_Class_III,0.025,8,5.473188405797104,SNP,Precision,0.982036
MHC_Class_III,0.025,8,5.473188405797104,SNP,F1,0.9155620000000001
MHC_Class_I,0.025,8,21.288333333333334,INDEL,Recall,0.827586
MHC_Class_I,0.025,8,21.288333333333334,INDEL,Precision,0.96
MHC_Class_I,0.025,8,21.288333333333334,INDEL,F1,0.8888889999999999
MHC_Class_I,0.025,8,21.288333333333334,SNP,Recall,0.942708
MHC_Class_I,0.025,8,21.288333333333334,SNP,Precision,0.9981620000000001
MHC_Class_I,0.025,8,21.288333333333334,SNP,F1,0.969643
MHC_Class_II,0.025,8,20.869999999999997,INDEL,Recall,0.924242
MHC_Class_II,0.025,8,20.869999999999997,INDEL,Precision,1.0
MHC_Class_II,0.025,8,20.869999999999997,INDEL,F1,0.9606299999999999
MHC_Class_II,0.025,8,20.869999999999997,SNP,Recall,0.92209
MHC_Class_II,0.025,8,20.869999999999997,SNP,Precision,0.997033
MHC_Class_II,0.025,8,20.869999999999997,SNP,F1,0.958098
MHC_Class_II,0.025,5,20.758750000000003,INDEL,Recall,0.909091
MHC_Class_II,0.025,5,20.758750000000003,INDEL,Precision,0.967742
MHC_Class_II,0.025,5,20.758750000000003,INDEL,F1,0.9375
MHC_Class_II,0.025,5,20.758750000000003,SNP,Recall,0.892759
MHC_Class_II,0.025,5,20.758750000000003,SNP,Precision,0.9799200000000001
MHC_Class_II,0.025,5,20.758750000000003,SNP,F1,0.9343110000000001
MHC_Class_III,0.025,5,4.974347826086957,INDEL,Recall,0.780488
MHC_Class_III,0.025,5,4.974347826086957,INDEL,Precision,0.901408
MHC_Class_III,0.025,5,4.974347826086957,INDEL,F1,0.836601
MHC_Class_III,0.025,5,4.974347826086957,SNP,Recall,0.864052
MHC_Class_III,0.025,5,4.974347826086957,SNP,Precision,0.97349
MHC_Class_III,0.025,5,4.974347826086957,SNP,F1,0.9155120000000001
